OBJECTID,FREQUENCY,statefp20,countyfp20,tractce20,blockce20,tip_id,geoid_20,geoid,Shape_Length,lengthbyfreq,area_fraction
277,2,25,9,204702,1009,609437,2.50092E+14,250092047021009!!,1626.90926,813.4546301,0.99155769
278,2,25,9,204702,1010,609437,2.50092E+14,250092047021010!!,706.1710821,353.0855411,1
279,2,25,9,204702,1011,609437,2.50092E+14,250092047021011!!,579.4009847,289.7004923,0.997411037
280,2,25,9,204702,1012,609437,2.50092E+14,250092047021012!!,351.9339955,175.9669977,1
281,2,25,9,204702,1013,609437,2.50092E+14,250092047021013!!,322.8963683,161.4481842,0.999762418
282,2,25,9,204702,2000,609437,2.50092E+14,250092047022000!!,456.0860045,228.0430023,1
283,2,25,9,204702,2001,609437,2.50092E+14,250092047022001!!,509.3946029,254.6973015,0.99718012
284,2,25,9,204702,2002,609437,2.50092E+14,250092047022002!!,159.111062,79.55553099,0.999964608
285,2,25,9,204702,2003,609437,2.50092E+14,250092047022003!!,710.8353673,355.4176836,0.995490795
286,2,25,9,204702,2004,609437,2.50092E+14,250092047022004!!,399.7062196,199.8531098,1
287,2,25,9,204702,2005,609437,2.50092E+14,250092047022005!!,1492.199724,746.099862,0.947580128
288,2,25,9,204702,2006,609437,2.50092E+14,250092047022006!!,435.8825476,217.9412738,0.984627407
289,2,25,9,204702,2007,609437,2.50092E+14,250092047022007!!,372.5265534,186.2632767,1
290,2,25,9,204702,2008,609437,2.50092E+14,250092047022008!!,884.2333238,442.1166619,0.995599125
291,2,25,9,204702,2009,609437,2.50092E+14,250092047022009!!,311.4106639,155.7053319,1
292,2,25,9,204702,2010,609437,2.50092E+14,250092047022010!!,269.0031128,134.5015564,0.991051588
293,2,25,9,204702,2011,609437,2.50092E+14,250092047022011!!,586.728828,293.364414,1
294,2,25,9,204702,2012,609437,2.50092E+14,250092047022012!!,74.17526195,37.08763097,0.971480942
295,2,25,9,204702,2013,609437,2.50092E+14,250092047022013!!,812.1634002,406.0817001,0.904504732
296,2,25,9,204702,3000,609437,2.50092E+14,250092047023000!!,325.8370004,162.9185002,1
297,2,25,9,204702,3001,609437,2.50092E+14,250092047023001!!,370.4559613,185.2279806,0.999626777
298,2,25,9,204702,3002,609437,2.50092E+14,250092047023002!!,687.8611768,343.9305884,0.999816516
299,2,25,9,204702,3003,609437,2.50092E+14,250092047023003!!,1104.320428,552.1602138,1
300,2,25,9,204702,3004,609437,2.50092E+14,250092047023004!!,103.3197204,51.65986021,0.760289009
301,2,25,9,204702,3005,609437,2.50092E+14,250092047023005!!,543.6217776,271.8108888,1
302,2,25,9,204702,3006,609437,2.50092E+14,250092047023006!!,398.1643723,199.0821862,0.953298393
303,2,25,9,204702,3007,609437,2.50092E+14,250092047023007!!,395.5479046,197.7739523,0.999605363
304,2,25,9,204702,3008,609437,2.50092E+14,250092047023008!!,483.0097953,241.5048977,0.999709061
305,2,25,9,204702,3009,609437,2.50092E+14,250092047023009!!,314.3446774,157.1723387,1
306,2,25,9,204702,3010,609437,2.50092E+14,250092047023010!!,664.5248593,332.2624296,0.990613066
307,2,25,9,204702,3011,609437,2.50092E+14,250092047023011!!,606.5023927,303.2511964,1
308,2,25,9,204702,3012,609437,2.50092E+14,250092047023012!!,2655.936414,1327.968207,0.740836649
309,2,25,9,204702,3013,609437,2.50092E+14,250092047023013!!,534.4038176,267.2019088,0.997127316
310,2,25,9,204702,4000,609437,2.50092E+14,250092047024000!!,425.01878,212.50939,0.992562177
311,2,25,9,204702,4001,609437,2.50092E+14,250092047024001!!,511.7701703,255.8850852,1
312,2,25,9,204702,4002,609437,2.50092E+14,250092047024002!!,1081.319556,540.6597779,1
313,2,25,9,204702,4003,609437,2.50092E+14,250092047024003!!,104.1037587,52.05187935,1
314,2,25,9,204702,4004,609437,2.50092E+14,250092047024004!!,95.40003396,47.70001698,0.999940469
315,2,25,9,204702,4005,609437,2.50092E+14,250092047024005!!,480.567006,240.283503,0.706235801
316,2,25,9,204702,4006,609437,2.50092E+14,250092047024006!!,0.050913653,0.025456826,1
317,2,25,9,204702,4007,609437,2.50092E+14,250092047024007!!,204.2126377,102.1063188,0.868860995
318,2,25,9,204702,4008,609437,2.50092E+14,250092047024008!!,900.1971372,450.0985686,0.375644087
319,2,25,9,204702,4010,609437,2.50092E+14,250092047024010!!,241.5292859,120.7646429,0.353070627
320,2,25,9,204702,4011,609437,2.50092E+14,250092047024011!!,582.0050693,291.0025347,0.238716234
321,2,25,9,204702,4012,609437,2.50092E+14,250092047024012!!,166.678753,83.33937649,0.381090861
322,2,25,9,204702,4013,609437,2.50092E+14,250092047024013!!,227.2272324,113.6136162,0.214673312
323,2,25,9,205100,1000,609246,2.50092E+14,250092051001000!!,609.4364455,304.7182228,0.754297131
324,2,25,9,205100,1001,609246,2.50092E+14,250092051001001!!,898.4176886,449.2088443,0.327888246
325,2,25,9,205100,1002,609246,2.50092E+14,250092051001002!!,233.6700231,116.8350115,0.999958264
326,2,25,9,205100,1004,609246,2.50092E+14,250092051001004!!,1879.417606,939.708803,0.573461888
327,2,25,9,205100,1005,609246,2.50092E+14,250092051001005!!,236.8162075,118.4081038,0.773278059
328,2,25,9,205100,1006,609246,2.50092E+14,250092051001006!!,1349.562524,674.781262,0.920666783
329,2,25,9,205100,1007,609246,2.50092E+14,250092051001007!!,1439.858216,719.9291082,0.985204117
330,2,25,9,205100,1008,609246,2.50092E+14,250092051001008!!,540.2281256,270.1140628,0.869629332
331,2,25,9,205100,2000,609246,2.50092E+14,250092051002000!!,547.1392904,273.5696452,0.999575101
332,2,25,9,205100,2001,609246,2.50092E+14,250092051002001!!,546.2802638,273.1401319,1
333,2,25,9,205100,2002,609246,2.50092E+14,250092051002002!!,761.4358546,380.7179273,0.992308725
334,2,25,9,205100,2003,609246,2.50092E+14,250092051002003!!,507.9758977,253.9879489,0.991750307
335,2,25,9,205100,2004,609246,2.50092E+14,250092051002004!!,372.3136966,186.1568483,1
336,2,25,9,205100,2005,609246,2.50092E+14,250092051002005!!,1204.416868,602.2084341,0.811963105
337,2,25,9,205100,2005,609252,2.50092E+14,250092051002005!!,69.43614945,34.71807472,0.046810696
338,2,25,9,205100,2006,609246,2.50092E+14,250092051002006!!,665.2430299,332.621515,0.998059206
339,2,25,9,205100,2007,609246,2.50092E+14,250092051002007!!,157.7799205,78.88996024,0.999725511
340,2,25,9,205100,2008,609246,2.50092E+14,250092051002008!!,1108.164535,554.0822675,0.99582456
341,2,25,9,205100,2009,609246,2.50092E+14,250092051002009!!,1111.137257,555.5686284,1
342,2,25,9,205100,3000,609246,2.50092E+14,250092051003000!!,287.4456922,143.7228461,0.999112123
343,2,25,9,205100,3001,609246,2.50092E+14,250092051003001!!,557.4407055,278.7203528,1
344,2,25,9,205100,3002,609246,2.50092E+14,250092051003002!!,664.8032745,332.4016373,1
345,2,25,9,205100,3003,609246,2.50092E+14,250092051003003!!,712.5318736,356.2659368,1
346,2,25,9,205100,3004,609246,2.50092E+14,250092051003004!!,146.6597851,73.32989256,0.999413598
347,2,25,9,205100,3005,609246,2.50092E+14,250092051003005!!,989.8946224,494.9473112,0.999643091
348,2,25,9,205100,3006,609246,2.50092E+14,250092051003006!!,270.2243665,135.1121832,0.999995348
349,2,25,9,205100,3007,609246,2.50092E+14,250092051003007!!,443.9820725,221.9910362,0.990636895
350,2,25,9,205100,3008,609246,2.50092E+14,250092051003008!!,485.5564846,242.7782423,0.999802021
351,2,25,9,205100,3009,609246,2.50092E+14,250092051003009!!,180.2193424,90.10967122,1
352,2,25,9,205100,3010,609246,2.50092E+14,250092051003010!!,1193.934784,596.9673919,0.99825139
353,2,25,9,205100,3011,609246,2.50092E+14,250092051003011!!,278.3976691,139.1988346,0.999412717
354,2,25,9,205100,3012,609246,2.50092E+14,250092051003012!!,1711.140585,855.5702926,1
355,2,25,9,205100,4000,609246,2.50092E+14,250092051004000!!,1253.233485,626.6167427,0.417620092
356,2,25,9,205100,4002,609246,2.50092E+14,250092051004002!!,2915.31301,1457.656505,0.348622907
357,2,25,9,205100,4005,609246,2.50092E+14,250092051004005!!,333.6047701,166.8023851,0.468276763
358,2,25,9,205100,4008,609246,2.50092E+14,250092051004008!!,106.3530487,53.17652433,0.142279652
359,2,25,9,205100,4010,609246,2.50092E+14,250092051004010!!,517.719595,258.8597975,0.999798567
360,2,25,9,205100,4011,609246,2.50092E+14,250092051004011!!,544.2551518,272.1275759,0.719044045
361,2,25,9,205100,4012,609246,2.50092E+14,250092051004012!!,1151.548947,575.7744735,0.785882651
362,2,25,9,205100,4013,609246,2.50092E+14,250092051004013!!,267.2576725,133.6288363,0.578126577
363,2,25,9,205100,5000,609246,2.50092E+14,250092051005000!!,260.4565858,130.2282929,0.999492753
364,2,25,9,205100,5001,609246,2.50092E+14,250092051005001!!,690.182078,345.091039,1
365,2,25,9,205100,5002,609246,2.50092E+14,250092051005002!!,517.7193256,258.8596628,1
366,2,25,9,205100,5003,609246,2.50092E+14,250092051005003!!,285.4402631,142.7201315,0.998673968
367,2,25,9,205100,5004,609246,2.50092E+14,250092051005004!!,302.8740415,151.4370207,0.721579946
368,2,25,9,205100,5005,609246,2.50092E+14,250092051005005!!,168.986618,84.49330899,0.276247043
369,2,25,9,205100,5006,609246,2.50092E+14,250092051005006!!,677.5182167,338.7591083,1
370,2,25,9,205100,5007,609246,2.50092E+14,250092051005007!!,189.6003682,94.80018408,0.546529086
371,2,25,9,205100,5008,609246,2.50092E+14,250092051005008!!,575.7709847,287.8854923,0.98631755
372,2,25,9,205100,5009,609246,2.50092E+14,250092051005009!!,542.500393,271.2501965,0.990125745
373,2,25,9,205100,5010,609246,2.50092E+14,250092051005010!!,796.2403538,398.1201769,0.996886474
374,2,25,9,205200,1000,609246,2.50092E+14,250092052001000!!,233.8309888,116.9154944,0.367838805
375,2,25,9,205200,1002,602077,2.50092E+14,250092052001002!!,1006.218752,503.1093761,0.554290424
376,2,25,9,205200,1004,602077,2.50092E+14,250092052001004!!,223.2099406,111.6049703,0.650111056
377,2,25,9,205200,1005,602077,2.50092E+14,250092052001005!!,108.7245954,54.3622977,0.568993668
378,2,25,9,205200,1006,602077,2.50092E+14,250092052001006!!,1862.039312,931.0196561,0.999418497
379,2,25,9,205200,1007,602077,2.50092E+14,250092052001007!!,607.5860649,303.7930324,1
380,2,25,9,205200,1008,602077,2.50092E+14,250092052001008!!,497.7608627,248.8804313,0.99990407
381,2,25,9,205200,2000,609246,2.50092E+14,250092052002000!!,1648.351809,824.1759045,0.999078096
382,2,25,9,205200,2001,609246,2.50092E+14,250092052002001!!,592.5416314,296.2708157,1
383,2,25,9,205200,2002,609246,2.50092E+14,250092052002002!!,92.69714081,46.34857041,0.983011966
384,2,25,9,205200,2003,602077,2.50092E+14,250092052002003!!,533.5163244,266.7581622,0.333640471
385,2,25,9,205200,2003,609246,2.50092E+14,250092052002003!!,980.7546537,490.3773268,0.613326021
386,2,25,9,205200,2004,602077,2.50092E+14,250092052002004!!,235.4583402,117.7291701,0.543459464
387,2,25,9,205200,2004,609246,2.50092E+14,250092052002004!!,264.2220927,132.1110464,0.609848845
388,2,25,9,205200,2005,609246,2.50092E+14,250092052002005!!,466.4784444,233.2392222,1
389,2,25,9,205200,2006,609246,2.50092E+14,250092052002006!!,1546.122636,773.0613181,1
390,2,25,9,205200,3000,609246,2.50092E+14,250092052003000!!,677.4021118,338.7010559,1
391,2,25,9,205200,3001,609246,2.50092E+14,250092052003001!!,1123.937336,561.9686682,1
392,2,25,9,205200,3002,609246,2.50092E+14,250092052003002!!,57.77000596,28.88500298,1
393,2,25,9,205200,3003,609246,2.50092E+14,250092052003003!!,1259.052262,629.5261309,0.999199674
394,2,25,9,205200,3004,609246,2.50092E+14,250092052003004!!,292.16764,146.08382,1
395,2,25,9,205200,3005,609246,2.50092E+14,250092052003005!!,370.0941017,185.0470508,0.999601435
396,2,25,9,205200,3006,609246,2.50092E+14,250092052003006!!,1032.88874,516.44437,1
397,2,25,9,205200,3007,609246,2.50092E+14,250092052003007!!,1164.047963,582.0239816,0.997558304
398,2,25,9,205200,3008,609246,2.50092E+14,250092052003008!!,536.5232084,268.2616042,1
399,2,25,9,205200,3009,609246,2.50092E+14,250092052003009!!,441.4653333,220.7326666,0.999950345
400,2,25,9,205200,3010,609246,2.50092E+14,250092052003010!!,343.7952381,171.897619,1
401,2,25,9,205200,3011,609246,2.50092E+14,250092052003011!!,252.4453046,126.2226523,0.999995049
402,2,25,9,205200,4000,609246,2.50092E+14,250092052004000!!,613.326622,306.663311,0.998873355
403,2,25,9,205200,4001,609246,2.50092E+14,250092052004001!!,745.7059191,372.8529595,0.985029277
404,2,25,9,205200,4002,609246,2.50092E+14,250092052004002!!,959.100223,479.5501115,1
405,2,25,9,205200,4003,609246,2.50092E+14,250092052004003!!,253.035617,126.5178085,0.992353635
406,2,25,9,205200,4004,609246,2.50092E+14,250092052004004!!,674.5177703,337.2588851,1
407,2,25,9,205200,4005,609246,2.50092E+14,250092052004005!!,619.688976,309.844488,0.986984394
408,2,25,9,205200,4006,609246,2.50092E+14,250092052004006!!,465.7401908,232.8700954,0.999891159
409,2,25,9,205200,4007,609246,2.50092E+14,250092052004007!!,120.0645048,60.03225239,0.99294944
410,2,25,9,205200,4008,609246,2.50092E+14,250092052004008!!,692.3481454,346.1740727,1
411,2,25,9,205200,4009,609246,2.50092E+14,250092052004009!!,202.1342649,101.0671325,0.999911254
412,2,25,9,205200,4010,609246,2.50092E+14,250092052004010!!,375.7735517,187.8867759,0.999942577
413,2,25,9,205200,4011,609246,2.50092E+14,250092052004011!!,273.62928,136.81464,1
414,2,25,9,205200,4012,609246,2.50092E+14,250092052004012!!,1032.167652,516.083826,1
415,2,25,9,205200,4013,609246,2.50092E+14,250092052004013!!,751.4459593,375.7229796,0.99991499
416,2,25,9,205200,4013,609252,2.50092E+14,250092052004013!!,110.806973,55.40348649,0.147445803
417,2,25,9,205200,5000,602077,2.50092E+14,250092052005000!!,708.6052416,354.3026208,1
418,2,25,9,205200,5001,602077,2.50092E+14,250092052005001!!,1204.332885,602.1664425,0.997191738
419,2,25,9,205200,5002,602077,2.50092E+14,250092052005002!!,882.3026148,441.1513074,0.94560187
420,2,25,9,205200,5003,602077,2.50092E+14,250092052005003!!,567.7360185,283.8680093,1
421,2,25,9,205200,5004,602077,2.50092E+14,250092052005004!!,206.7901781,103.3950891,1
422,2,25,9,205200,5005,602077,2.50092E+14,250092052005005!!,258.9867031,129.4933516,0.522660347
423,2,25,9,205200,5006,602077,2.50092E+14,250092052005006!!,617.0540808,308.5270404,0.525926358
424,2,25,9,205200,5006,609246,2.50092E+14,250092052005006!!,451.2461859,225.6230929,0.384605289
425,2,25,9,205200,5007,602077,2.50092E+14,250092052005007!!,647.2029833,323.6014916,0.778126534
426,2,25,9,205200,5007,609246,2.50092E+14,250092052005007!!,185.8359855,92.91799274,0.223428994
427,2,25,9,205200,5008,609246,2.50092E+14,250092052005008!!,29.60700198,14.80350099,0.123988378
428,2,25,9,205200,5009,602077,2.50092E+14,250092052005009!!,14.72886872,7.364434359,0.010977289
429,2,25,9,205200,5009,609246,2.50092E+14,250092052005009!!,1312.390322,656.1951612,0.978112284
430,2,25,9,205200,5010,609246,2.50092E+14,250092052005010!!,663.5538462,331.7769231,0.999873218
431,2,25,9,205200,5011,609246,2.50092E+14,250092052005011!!,1505.148232,752.5741158,1
432,2,25,9,205300,1005,602077,2.50092E+14,250092053001005!!,22.99594714,11.49797357,0.007669906
433,2,25,9,205300,1008,602077,2.50092E+14,250092053001008!!,428.3911084,214.1955542,0.070069258
434,2,25,9,205300,1011,609246,2.50092E+14,250092053001011!!,234.8417681,117.420884,0.041866942
435,2,25,9,205300,1012,602077,2.50092E+14,250092053001012!!,564.6378459,282.318923,0.31722666
436,2,25,9,205300,2000,602077,2.50092E+14,250092053002000!!,21.74978825,10.87489413,0.056850622
437,2,25,9,205300,2001,602077,2.50092E+14,250092053002001!!,220.4934489,110.2467244,0.346893863
438,2,25,9,205300,2002,602077,2.50092E+14,250092053002002!!,109.0186222,54.50931111,0.967446709
439,2,25,9,205300,2003,602077,2.50092E+14,250092053002003!!,934.9427525,467.4713762,0.885175154
440,2,25,9,205300,2004,602077,2.50092E+14,250092053002004!!,533.7039881,266.8519941,0.932086681
441,2,25,9,205300,2005,602077,2.50092E+14,250092053002005!!,152.5942319,76.29711595,0.558226374
442,2,25,9,205300,2006,602077,2.50092E+14,250092053002006!!,110.5957443,55.29787214,0.174241045
443,2,25,9,205300,2008,602077,2.50092E+14,250092053002008!!,855.1306573,427.5653286,1
444,2,25,9,205300,2009,602077,2.50092E+14,250092053002009!!,313.0865176,156.5432588,0.869256816
445,2,25,9,205300,2010,602077,2.50092E+14,250092053002010!!,400.6881135,200.3440568,1
446,2,25,9,205300,2011,602077,2.50092E+14,250092053002011!!,421.7870808,210.8935404,0.877768133
447,2,25,9,205300,2012,602077,2.50092E+14,250092053002012!!,153.2919895,76.64599474,0.543711359
448,2,25,9,205300,3000,602077,2.50092E+14,250092053003000!!,545.5160907,272.7580453,0.89406138
449,2,25,9,205300,3001,602077,2.50092E+14,250092053003001!!,502.2995199,251.1497599,0.477108305
450,2,25,9,205300,3002,602077,2.50092E+14,250092053003002!!,96.50359,48.251795,0.258325979
451,2,25,9,205300,3003,602077,2.50092E+14,250092053003003!!,3449.251588,1724.625794,0.713041314
452,2,25,9,205300,3004,602077,2.50092E+14,250092053003004!!,609.9465447,304.9732724,0.996489702
453,2,25,9,205300,3005,602077,2.50092E+14,250092053003005!!,1205.904071,602.9520357,1
454,2,25,9,205300,3007,602077,2.50092E+14,250092053003007!!,396.0041084,198.0020542,1
455,2,25,9,205300,3008,602077,2.50092E+14,250092053003008!!,117.7127065,58.85635323,0.999403111
456,2,25,9,205300,4000,602077,2.50092E+14,250092053004000!!,5538.180657,2769.090328,0.99969802
457,2,25,9,205300,4001,602077,2.50092E+14,250092053004001!!,923.5035271,461.7517636,0.996380982
458,2,25,9,205300,4002,602077,2.50092E+14,250092053004002!!,542.6353196,271.3176598,0.931125545
459,2,25,9,205300,4003,602077,2.50092E+14,250092053004003!!,375.9593308,187.9796654,0.996002116
460,2,25,9,205300,4004,602077,2.50092E+14,250092053004004!!,2355.017604,1177.508802,0.82177777
461,2,25,9,205300,4005,602077,2.50092E+14,250092053004005!!,541.4869679,270.743484,0.99999973
462,2,25,9,205400,1021,602077,2.50092E+14,250092054001021!!,893.0824765,446.5412382,0.115946971
463,2,25,9,205400,1026,602077,2.50092E+14,250092054001026!!,669.3124574,334.6562287,0.256877268
464,2,25,9,205400,1028,602077,2.50092E+14,250092054001028!!,284.9747029,142.4873514,0.017521055
465,2,25,9,205400,2004,602077,2.50092E+14,250092054002004!!,818.7650377,409.3825188,0.22661274
466,2,25,9,205400,2006,602077,2.50092E+14,250092054002006!!,110.106407,55.0532035,0.039042132
467,2,25,9,205400,2007,602077,2.50092E+14,250092054002007!!,116.4219881,58.21099403,0.982692994
468,2,25,9,205400,3001,602077,2.50092E+14,250092054003001!!,954.9123828,477.4561914,0.183180866
469,2,25,9,205400,3004,602077,2.50092E+14,250092054003004!!,979.7866043,489.8933021,0.999897702
470,2,25,9,205400,3005,602077,2.50092E+14,250092054003005!!,1504.32612,752.16306,0.454595076
471,2,25,9,205400,3006,602077,2.50092E+14,250092054003006!!,585.795359,292.8976795,1
472,2,25,9,205400,3007,602077,2.50092E+14,250092054003007!!,882.4820807,441.2410403,0.999880543
473,2,25,9,205400,3008,602077,2.50092E+14,250092054003008!!,853.6738999,426.83695,0.999723962
474,2,25,9,205400,3009,602077,2.50092E+14,250092054003009!!,617.8201193,308.9100596,0.99961126
475,2,25,9,205400,3010,602077,2.50092E+14,250092054003010!!,299.0398009,149.5199005,0.999380107
476,2,25,9,205400,3011,602077,2.50092E+14,250092054003011!!,67.01016873,33.50508436,0.999930328
477,2,25,9,205400,3012,602077,2.50092E+14,250092054003012!!,484.1148712,242.0574356,0.989078573
478,2,25,9,205400,3013,602077,2.50092E+14,250092054003013!!,836.2866473,418.1433237,1
479,2,25,9,205500,1000,602077,2.50092E+14,250092055001000!!,1537.562865,768.7814327,0.079911656
480,2,25,9,205500,1000,609246,2.50092E+14,250092055001000!!,1549.761769,774.8808843,0.080545669
481,2,25,9,205500,1002,609246,2.50092E+14,250092055001002!!,54.48676854,27.24338427,0.042926559
482,2,25,9,205500,1003,602077,2.50092E+14,250092055001003!!,14.7549761,7.377488049,0.031135506
