OID_,FREQUENCY,tip_id,geoid,county,state,tract,blkgrp,Shape_Length,Length_Freq,area_fraction,OBJECTID,geoid_1,shape_Length_1
870,2,Watertown,250173701023,17,25,370102,3,9006.483512891491046,4503.241756445744613,0.999969838843454,2739,250173701023,4503.377583522023997
871,2,Watertown,250173701024,17,25,370102,4,17844.239481389398861,8922.119740694699431,0.825842502379457,2740,250173701024,10803.657737386829467
872,2,Watertown,250173701025,17,25,370102,5,12711.788711790115485,6355.894355895049557,0.850166340661593,2741,250173701025,7476.059744907025561
873,2,Watertown,250173702013,17,25,370201,3,562.919330656690477,281.459665328345011,0.041026296570109,2744,250173702013,6860.469719643426288
874,2,Watertown,250173702021,17,25,370202,1,3310.177093185177910,1655.088546592590092,0.390886780847406,2745,250173702021,4234.189099474047907
875,2,Watertown,250173702023,17,25,370202,3,378.747351458438743,189.373675729219514,0.040652353886898,2747,250173702023,4658.369260881986520
876,2,Watertown,250173704002,17,25,370400,2,2760.855127961426206,1380.427563980714922,0.181061713345259,2757,250173704002,7624.072138036351134
877,2,Watertown,250173704003,17,25,370400,3,5019.936120944361392,2509.968060472179786,0.724074233070174,2758,250173704003,3466.451291643913464
878,2,Watertown,250173704004,17,25,370400,4,1743.731371828031115,871.865685914014989,0.121838054441001,2759,250173704004,7155.939003738842075
879,2,Watertown,250173704005,17,25,370400,5,5266.258033036310735,2633.129016518154913,0.964753379502769,2760,250173704005,2729.328626840631387
880,2,Watertown,250173704006,17,25,370400,6,7071.808951052815246,3535.904475526409897,0.773889633343156,2761,250173704006,4569.003541566405147
881,2,Watertown,250173731001,17,25,373100,1,52.782011104649285,26.391005552324650,0.002612425161619,2762,250173731001,10102.109694875589412
882,2,Watertown,250173731005,17,25,373100,5,60.410814188781316,30.205407094390651,0.004571866234179,2766,250173731005,6606.800275251858693
883,2,Watertown,250173732001,17,25,373200,1,694.661636860257886,347.330818430129000,0.066031334793115,2767,250173732001,5260.090826853122962
884,2,Watertown,250173732003,17,25,373200,3,5675.266035625564655,2837.633017812780054,0.642276165646608,2769,250173732003,4418.088619178335648
885,2,Watertown,250173732004,17,25,373200,4,5827.660560496090511,2913.830280248044801,0.476087654585041,2770,250173732004,6120.365130634911111
886,2,Watertown,250173733001,17,25,373300,1,3634.316574889180629,1817.158287444590087,0.277037432502440,2771,250173733001,6559.251834780791796
887,2,Watertown,250250001001,25,25,100,1,150.799952364149533,75.399976182074994,0.002902079987568,3775,250250001001,25981.356993971341581
888,2,Watertown,250250008031,25,25,803,1,260.856551299965020,130.428275649982510,0.006414798510345,3833,250250008031,20332.404118327071046
889,2,Watertown,250259815011,25,25,981501,1,984.358710079712750,492.179355039856489,0.012245910814227,4415,250259815011,40191.322842890440370
